folder_name,candidate_id,function_name,status,gate_status,fail,very_suspicious,suspicious,mildly_suspicious,unusual,normalish,normal,total_results,score_file,stream_file,report_file
candidate_0092277,92278,TwistCandidate_92278,REPORT,TOO_MANY_FAIL,5,4,2,1,5,0,29,46,secret_34_outputs_retry/workspace/candidate_0092277/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0092277/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0092277/practrand_b_034BLK.txt
candidate_0092494,92495,TwistCandidate_92495,REPORT,TOO_MANY_FAIL,3,1,0,1,2,0,39,46,secret_34_outputs_retry/workspace/candidate_0092494/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0092494/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0092494/practrand_b_034BLK.txt
candidate_0092534,92535,TwistCandidate_92535,REPORT,TOO_MANY_FAIL,3,1,0,0,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0092534/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0092534/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0092534/practrand_b_034BLK.txt
candidate_0092640,92641,TwistCandidate_92641,REPORT,TOO_MANY_FAIL,1,1,0,0,0,0,44,46,secret_34_outputs_retry/workspace/candidate_0092640/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0092640/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0092640/practrand_b_034BLK.txt
candidate_0092651,92652,TwistCandidate_92652,REPORT,TOO_MANY_FAIL,2,1,1,2,1,0,39,46,secret_34_outputs_retry/workspace/candidate_0092651/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0092651/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0092651/practrand_b_034BLK.txt
candidate_0093906,93907,TwistCandidate_93907,REPORT,TOO_MANY_FAIL,5,3,1,2,1,0,34,46,secret_34_outputs_retry/workspace/candidate_0093906/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0093906/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0093906/practrand_b_034BLK.txt
candidate_0093990,93991,TwistCandidate_93991,REPORT,PASS,0,0,0,1,1,0,44,46,secret_34_outputs_retry/workspace/candidate_0093990/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0093990/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0093990/practrand_b_034BLK.txt
candidate_0094180,94181,TwistCandidate_94181,REPORT,TOO_MANY_FAIL,4,3,0,0,2,0,37,46,secret_34_outputs_retry/workspace/candidate_0094180/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0094180/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0094180/practrand_b_034BLK.txt
candidate_0094206,94207,TwistCandidate_94207,REPORT,TOO_MANY_FAIL,4,3,0,2,1,0,36,46,secret_34_outputs_retry/workspace/candidate_0094206/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0094206/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0094206/practrand_b_034BLK.txt
candidate_0094302,94303,TwistCandidate_94303,REPORT,TOO_MANY_FAIL,4,1,0,1,2,0,38,46,secret_34_outputs_retry/workspace/candidate_0094302/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0094302/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0094302/practrand_b_034BLK.txt
candidate_0094435,94436,TwistCandidate_94436,REPORT,PASS,0,3,0,1,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0094435/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0094435/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0094435/practrand_b_034BLK.txt
candidate_0094799,94800,TwistCandidate_94800,REPORT,TOO_MANY_FAIL,2,1,0,2,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0094799/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0094799/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0094799/practrand_b_034BLK.txt
candidate_0095451,95452,TwistCandidate_95452,REPORT,TOO_MANY_FAIL,4,0,0,1,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0095451/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0095451/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0095451/practrand_b_034BLK.txt
candidate_0095887,95888,TwistCandidate_95888,REPORT,TOO_MANY_FAIL,4,0,0,0,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0095887/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0095887/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0095887/practrand_b_034BLK.txt
candidate_0095923,95924,TwistCandidate_95924,REPORT,TOO_MANY_FAIL,3,1,0,0,2,0,40,46,secret_34_outputs_retry/workspace/candidate_0095923/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0095923/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0095923/practrand_b_034BLK.txt
candidate_0096116,96117,TwistCandidate_96117,REPORT,TOO_MANY_FAIL,1,1,0,0,0,0,44,46,secret_34_outputs_retry/workspace/candidate_0096116/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0096116/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0096116/practrand_b_034BLK.txt
candidate_0096300,96301,TwistCandidate_96301,REPORT,TOO_MANY_FAIL,5,8,1,2,1,0,29,46,secret_34_outputs_retry/workspace/candidate_0096300/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0096300/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0096300/practrand_b_034BLK.txt
candidate_0096392,96393,TwistCandidate_96393,REPORT,TOO_MANY_FAIL,4,1,0,1,3,0,37,46,secret_34_outputs_retry/workspace/candidate_0096392/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0096392/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0096392/practrand_b_034BLK.txt
candidate_0096487,96488,TwistCandidate_96488,REPORT,TOO_MANY_FAIL,4,2,1,2,3,0,34,46,secret_34_outputs_retry/workspace/candidate_0096487/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0096487/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0096487/practrand_b_034BLK.txt
candidate_0096633,96634,TwistCandidate_96634,REPORT,TOO_MANY_FAIL,4,3,1,1,3,0,34,46,secret_34_outputs_retry/workspace/candidate_0096633/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0096633/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0096633/practrand_b_034BLK.txt
candidate_0097053,97054,TwistCandidate_97054,REPORT,TOO_MANY_FAIL,4,0,0,1,2,0,39,46,secret_34_outputs_retry/workspace/candidate_0097053/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0097053/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0097053/practrand_b_034BLK.txt
candidate_0097547,97548,TwistCandidate_97548,REPORT,TOO_MANY_FAIL,3,1,0,0,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0097547/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0097547/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0097547/practrand_b_034BLK.txt
candidate_0097555,97556,TwistCandidate_97556,REPORT,TOO_MANY_FAIL,4,0,2,0,0,0,40,46,secret_34_outputs_retry/workspace/candidate_0097555/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0097555/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0097555/practrand_b_034BLK.txt
candidate_0097617,97618,TwistCandidate_97618,REPORT,TOO_MANY_FAIL,3,1,0,0,3,0,39,46,secret_34_outputs_retry/workspace/candidate_0097617/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0097617/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0097617/practrand_b_034BLK.txt
candidate_0097697,97698,TwistCandidate_97698,REPORT,TOO_MANY_FAIL,1,1,1,1,4,0,38,46,secret_34_outputs_retry/workspace/candidate_0097697/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0097697/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0097697/practrand_b_034BLK.txt
candidate_0098098,98099,TwistCandidate_98099,REPORT,TOO_MANY_FAIL,5,2,0,2,4,0,33,46,secret_34_outputs_retry/workspace/candidate_0098098/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0098098/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0098098/practrand_b_034BLK.txt
candidate_0098236,98237,TwistCandidate_98237,REPORT,TOO_MANY_FAIL,4,2,0,0,1,0,39,46,secret_34_outputs_retry/workspace/candidate_0098236/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0098236/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0098236/practrand_b_034BLK.txt
candidate_0098376,98377,TwistCandidate_98377,REPORT,TOO_MANY_FAIL,3,1,1,1,1,0,39,46,secret_34_outputs_retry/workspace/candidate_0098376/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0098376/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0098376/practrand_b_034BLK.txt
candidate_0099323,99324,TwistCandidate_99324,REPORT,TOO_MANY_FAIL,4,0,1,2,2,0,37,46,secret_34_outputs_retry/workspace/candidate_0099323/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0099323/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0099323/practrand_b_034BLK.txt
candidate_0099678,99679,TwistCandidate_99679,REPORT,TOO_MANY_FAIL,2,0,0,1,0,0,43,46,secret_34_outputs_retry/workspace/candidate_0099678/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0099678/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0099678/practrand_b_034BLK.txt
candidate_0100217,100218,TwistCandidate_100218,REPORT,TOO_MANY_FAIL,4,1,2,1,2,0,36,46,secret_34_outputs_retry/workspace/candidate_0100217/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0100217/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0100217/practrand_b_034BLK.txt
candidate_0100346,100347,TwistCandidate_100347,REPORT,TOO_MANY_FAIL,4,2,1,0,0,0,39,46,secret_34_outputs_retry/workspace/candidate_0100346/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0100346/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0100346/practrand_b_034BLK.txt
candidate_0100701,100702,TwistCandidate_100702,REPORT,TOO_MANY_FAIL,4,6,3,3,0,0,30,46,secret_34_outputs_retry/workspace/candidate_0100701/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0100701/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0100701/practrand_b_034BLK.txt
candidate_0100717,100718,TwistCandidate_100718,REPORT,PASS,0,4,0,0,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0100717/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0100717/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0100717/practrand_b_034BLK.txt
candidate_0100862,100863,TwistCandidate_100863,REPORT,TOO_MANY_FAIL,3,1,1,0,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0100862/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0100862/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0100862/practrand_b_034BLK.txt
candidate_0101085,101086,TwistCandidate_101086,REPORT,TOO_MANY_FAIL,4,0,0,0,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0101085/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0101085/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0101085/practrand_b_034BLK.txt
candidate_0101567,101568,TwistCandidate_101568,REPORT,PASS,0,0,0,1,1,0,44,46,secret_34_outputs_retry/workspace/candidate_0101567/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0101567/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0101567/practrand_b_034BLK.txt
candidate_0101784,101785,TwistCandidate_101785,REPORT,TOO_MANY_FAIL,3,1,0,0,2,0,40,46,secret_34_outputs_retry/workspace/candidate_0101784/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0101784/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0101784/practrand_b_034BLK.txt
candidate_0101836,101837,TwistCandidate_101837,REPORT,TOO_MANY_FAIL,4,0,0,1,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0101836/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0101836/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0101836/practrand_b_034BLK.txt
candidate_0101961,101962,TwistCandidate_101962,REPORT,TOO_MANY_FAIL,3,1,0,0,5,0,37,46,secret_34_outputs_retry/workspace/candidate_0101961/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0101961/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0101961/practrand_b_034BLK.txt
candidate_0102337,102338,TwistCandidate_102338,REPORT,TOO_MANY_FAIL,4,2,0,1,0,0,39,46,secret_34_outputs_retry/workspace/candidate_0102337/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0102337/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0102337/practrand_b_034BLK.txt
candidate_0102381,102382,TwistCandidate_102382,REPORT,TOO_MANY_FAIL,3,1,1,0,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0102381/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0102381/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0102381/practrand_b_034BLK.txt
candidate_0102386,102387,TwistCandidate_102387,REPORT,TOO_MANY_FAIL,8,7,1,2,0,0,28,46,secret_34_outputs_retry/workspace/candidate_0102386/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0102386/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0102386/practrand_b_034BLK.txt
candidate_0102862,102863,TwistCandidate_102863,REPORT,PASS,0,1,0,1,0,0,44,46,secret_34_outputs_retry/workspace/candidate_0102862/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0102862/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0102862/practrand_b_034BLK.txt
candidate_0103073,103074,TwistCandidate_103074,REPORT,TOO_MANY_FAIL,4,0,2,1,1,0,38,46,secret_34_outputs_retry/workspace/candidate_0103073/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0103073/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0103073/practrand_b_034BLK.txt
candidate_0103236,103237,TwistCandidate_103237,REPORT,TOO_MANY_FAIL,3,1,0,0,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0103236/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0103236/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0103236/practrand_b_034BLK.txt
candidate_0103385,103386,TwistCandidate_103386,REPORT,TOO_MANY_FAIL,2,0,1,1,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0103385/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0103385/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0103385/practrand_b_034BLK.txt
candidate_0103647,103648,TwistCandidate_103648,REPORT,TOO_MANY_FAIL,2,2,0,1,2,0,39,46,secret_34_outputs_retry/workspace/candidate_0103647/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0103647/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0103647/practrand_b_034BLK.txt
candidate_0104092,104093,TwistCandidate_104093,REPORT,TOO_MANY_FAIL,4,1,2,2,2,0,35,46,secret_34_outputs_retry/workspace/candidate_0104092/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0104092/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0104092/practrand_b_034BLK.txt
candidate_0104243,104244,TwistCandidate_104244,REPORT,TOO_MANY_FAIL,9,4,1,0,2,0,30,46,secret_34_outputs_retry/workspace/candidate_0104243/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0104243/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0104243/practrand_b_034BLK.txt
candidate_0104643,104644,TwistCandidate_104644,REPORT,TOO_MANY_FAIL,4,0,0,1,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0104643/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0104643/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0104643/practrand_b_034BLK.txt
candidate_0104765,104766,TwistCandidate_104766,REPORT,TOO_MANY_FAIL,2,0,0,1,1,0,42,46,secret_34_outputs_retry/workspace/candidate_0104765/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0104765/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0104765/practrand_b_034BLK.txt
candidate_0104779,104780,TwistCandidate_104780,REPORT,TOO_MANY_FAIL,5,1,0,1,2,0,37,46,secret_34_outputs_retry/workspace/candidate_0104779/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0104779/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0104779/practrand_b_034BLK.txt
candidate_0104852,104853,TwistCandidate_104853,REPORT,TOO_MANY_FAIL,4,0,1,1,1,0,39,46,secret_34_outputs_retry/workspace/candidate_0104852/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0104852/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0104852/practrand_b_034BLK.txt
candidate_0105328,105329,TwistCandidate_105329,REPORT,TOO_MANY_FAIL,4,0,0,2,0,0,40,46,secret_34_outputs_retry/workspace/candidate_0105328/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0105328/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0105328/practrand_b_034BLK.txt
candidate_0105363,105364,TwistCandidate_105364,REPORT,TOO_MANY_FAIL,2,0,1,1,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0105363/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0105363/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0105363/practrand_b_034BLK.txt
candidate_0105492,105493,TwistCandidate_105493,REPORT,TOO_MANY_FAIL,3,1,0,0,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0105492/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0105492/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0105492/practrand_b_034BLK.txt
candidate_0105508,105509,TwistCandidate_105509,REPORT,TOO_MANY_FAIL,4,0,0,0,3,0,39,46,secret_34_outputs_retry/workspace/candidate_0105508/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0105508/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0105508/practrand_b_034BLK.txt
candidate_0105560,105561,TwistCandidate_105561,REPORT,TOO_MANY_FAIL,4,0,0,0,1,0,41,46,secret_34_outputs_retry/workspace/candidate_0105560/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0105560/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0105560/practrand_b_034BLK.txt
candidate_0106086,106087,TwistCandidate_106087,REPORT,TOO_MANY_FAIL,4,1,6,0,2,0,33,46,secret_34_outputs_retry/workspace/candidate_0106086/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0106086/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0106086/practrand_b_034BLK.txt
candidate_0106546,106547,TwistCandidate_106547,REPORT,TOO_MANY_FAIL,4,3,3,3,1,0,32,46,secret_34_outputs_retry/workspace/candidate_0106546/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0106546/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0106546/practrand_b_034BLK.txt
candidate_0106590,106591,TwistCandidate_106591,REPORT,TOO_MANY_FAIL,2,1,1,0,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0106590/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0106590/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0106590/practrand_b_034BLK.txt
candidate_0106704,106705,TwistCandidate_106705,REPORT,TOO_MANY_FAIL,4,0,0,1,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0106704/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0106704/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0106704/practrand_b_034BLK.txt
candidate_0106882,106883,TwistCandidate_106883,REPORT,PASS,0,3,0,1,0,0,42,46,secret_34_outputs_retry/workspace/candidate_0106882/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0106882/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0106882/practrand_b_034BLK.txt
candidate_0106886,106887,TwistCandidate_106887,REPORT,TOO_MANY_SUSPICIOUS,0,1,1,1,1,0,42,46,secret_34_outputs_retry/workspace/candidate_0106886/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0106886/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0106886/practrand_b_034BLK.txt
candidate_0107057,107058,TwistCandidate_107058,REPORT,TOO_MANY_FAIL,4,0,0,0,4,0,38,46,secret_34_outputs_retry/workspace/candidate_0107057/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0107057/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0107057/practrand_b_034BLK.txt
candidate_0107240,107241,TwistCandidate_107241,REPORT,TOO_MANY_FAIL,4,1,1,2,3,0,35,46,secret_34_outputs_retry/workspace/candidate_0107240/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0107240/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0107240/practrand_b_034BLK.txt
candidate_0107292,107293,TwistCandidate_107293,REPORT,TOO_MANY_FAIL,4,0,0,1,3,0,38,46,secret_34_outputs_retry/workspace/candidate_0107292/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0107292/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0107292/practrand_b_034BLK.txt
candidate_0107425,107426,TwistCandidate_107426,REPORT,TOO_MANY_FAIL,6,9,1,1,1,0,28,46,secret_34_outputs_retry/workspace/candidate_0107425/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0107425/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0107425/practrand_b_034BLK.txt
candidate_0107969,107970,TwistCandidate_107970,REPORT,TOO_MANY_FAIL,4,0,1,1,2,0,38,46,secret_34_outputs_retry/workspace/candidate_0107969/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0107969/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0107969/practrand_b_034BLK.txt
candidate_0108170,108171,TwistCandidate_108171,REPORT,PASS,0,0,0,1,2,0,43,46,secret_34_outputs_retry/workspace/candidate_0108170/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0108170/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0108170/practrand_b_034BLK.txt
candidate_0108362,108363,TwistCandidate_108363,REPORT,TOO_MANY_FAIL,4,3,2,2,2,0,33,46,secret_34_outputs_retry/workspace/candidate_0108362/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0108362/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0108362/practrand_b_034BLK.txt
candidate_0108375,108376,TwistCandidate_108376,REPORT,TOO_MANY_FAIL,4,1,1,0,1,0,39,46,secret_34_outputs_retry/workspace/candidate_0108375/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0108375/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0108375/practrand_b_034BLK.txt
candidate_0108625,108626,TwistCandidate_108626,REPORT,TOO_MANY_FAIL,4,3,0,2,1,0,36,46,secret_34_outputs_retry/workspace/candidate_0108625/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0108625/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0108625/practrand_b_034BLK.txt
candidate_0108732,108733,TwistCandidate_108733,REPORT,TOO_MANY_FAIL,4,0,0,1,1,0,40,46,secret_34_outputs_retry/workspace/candidate_0108732/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0108732/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0108732/practrand_b_034BLK.txt
candidate_0109019,109020,TwistCandidate_109020,REPORT,TOO_MANY_FAIL,4,1,2,2,1,0,36,46,secret_34_outputs_retry/workspace/candidate_0109019/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0109019/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0109019/practrand_b_034BLK.txt
candidate_0109040,109041,TwistCandidate_109041,REPORT,PASS,0,1,0,2,1,0,42,46,secret_34_outputs_retry/workspace/candidate_0109040/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0109040/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0109040/practrand_b_034BLK.txt
candidate_0109813,109814,TwistCandidate_109814,REPORT,TOO_MANY_FAIL,6,6,0,4,3,0,27,46,secret_34_outputs_retry/workspace/candidate_0109813/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0109813/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0109813/practrand_b_034BLK.txt
candidate_0110396,110397,TwistCandidate_110397,REPORT,TOO_MANY_FAIL,4,0,0,1,0,0,41,46,secret_34_outputs_retry/workspace/candidate_0110396/scores_practrand_b_034BLK.txt,secret_34_outputs_retry/workspace/candidate_0110396/b_byte_stream_034BLK.bin,secret_34_outputs_retry/workspace/candidate_0110396/practrand_b_034BLK.txt
